duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,lap_number,segments_sector_1,segments_sector_2,segments_sector_3,st_speed,stint_number,lap_start,lap_end,tyre_age_at_start,compound_HARD,compound_MEDIUM,compound_SOFT,air_temperature,humidity,pressure,rainfall,track_temperature,wind_direction,wind_speed,laps_since_stint_start,stint_avg_pace,fuel_corrected_pace
-0.8179844637000726,-0.801243177351273,-0.9720607137888004,0.8041319162277079,1.0469473346434348,2,10.0,11.0,7.0,0.8783479552995971,3.0,6.0,9.0,5.0,1.0,0.0,0.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.7430279953037078,-0.7459693894841388
-0.8179844637000726,-0.801243177351273,-0.9720607137888004,0.8041319162277079,1.0469473346434348,2,10.0,11.0,7.0,0.8783479552995971,3.0,12.0,13.0,11.0,0.0,1.0,0.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.7430279953037078,-0.6059693894841388
-0.6533772675172955,-0.7234929438754915,-0.7068186468955825,0.7199701131044103,0.8786245863581552,2,10.0,11.0,6.0,0.7577520314344527,2.0,4.0,6.0,3.0,1.0,0.0,0.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.8911723181914771,-0.6731409460279388
-0.6533772675172955,-0.7234929438754915,-0.7068186468955825,0.7199701131044103,0.8786245863581552,2,10.0,11.0,6.0,0.7577520314344527,2.0,7.0,10.0,6.0,0.0,1.0,0.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.8911723181914771,-0.5331409460279388
-0.6898516543378733,-0.8279116965581631,-0.7629034901300146,0.6951513376605102,1.0475908529654927,2,10.0,11.0,7.0,0.9197068049923344,3.0,6.0,13.0,0.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,-0.6799361551657693,-0.5067098991931692
-0.6898516543378733,-0.8279116965581631,-0.7629034901300146,0.6951513376605102,1.0475908529654927,2,10.0,11.0,7.0,0.9197068049923344,3.0,9.0,12.0,0.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,-0.6799361551657693,-0.5417098991931693
-0.6898516543378733,-0.8279116965581631,-0.7629034901300146,0.6951513376605102,1.0475908529654927,2,10.0,11.0,7.0,0.9197068049923344,3.0,17.0,23.0,0.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,-0.6799361551657693,-0.15670989919316913
-0.657643277671749,1.709539269765535,6.766056615601431,0.7199701131044103,-2.564063095766348,2,10.0,11.0,7.0,0.8387294182133935,2.0,3.0,7.0,2.0,0.0,1.0,0.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.07803787569815013,2.526764133822462
-0.657643277671749,1.709539269765535,6.766056615601431,0.7199701131044103,-2.564063095766348,2,10.0,11.0,7.0,0.8387294182133935,2.0,10.0,13.0,0.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.07803787569815013,2.7367641338224624
-0.6490046071089806,-0.7782294475989515,-0.6921952981994887,0.7447888885483104,0.9208661530099896,2,10.0,11.0,6.0,0.8387294182133935,3.0,10.0,12.0,0.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.44931366744653756,-0.48150086613915527
-0.7888088315589442,-0.7986778049038235,-0.95703453961093,0.8241501366964086,1.0469473346434348,2,10.0,11.0,7.0,0.8159818982977618,3.0,7.0,12.0,6.0,1.0,0.0,0.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,1.4493993172033053,-0.6236328046084731
-0.7888088315589442,-0.7986778049038235,-0.95703453961093,0.8241501366964086,1.0469473346434348,2,10.0,11.0,7.0,0.8159818982977618,3.0,12.0,14.0,3.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,1.4493993172033053,-0.5536328046084732
-0.7888088315589442,-0.7986778049038235,-0.95703453961093,0.8241501366964086,1.0469473346434348,2,10.0,11.0,7.0,0.8159818982977618,3.0,16.0,27.0,9.0,0.0,1.0,0.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,1.4493993172033053,-0.09863280460847312
-0.8491558231212127,-0.5064658495615563,1.0392583482529825,0.86418657763381,-0.7136433525815318,2,10.0,11.0,7.0,0.9095309838005148,3.0,6.0,13.0,0.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,-0.7515444763537766,0.0661566703108894
-0.8491558231212127,-0.5064658495615563,1.0392583482529825,0.86418657763381,-0.7136433525815318,2,10.0,11.0,7.0,0.9095309838005148,3.0,9.0,12.0,0.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,-0.7515444763537766,0.031156670310889423
-0.8754804162908952,-0.5472713050537962,-0.9650582248515406,0.9042230185712116,0.5636479303071694,2,10.0,11.0,7.0,0.9563055265518912,3.0,7.0,10.0,0.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.2816034044074698,-0.6085580249810564
-0.8754804162908952,-0.5472713050537962,-0.9650582248515406,0.9042230185712116,0.5636479303071694,2,10.0,11.0,7.0,0.9563055265518912,3.0,10.0,11.0,0.0,0.0,0.0,1.0,-1.0442911924132594,0.267531043144053,2.670448779468032,0.0,0.1787395937337656,76,-0.6775595529837853,1.0,0.2816034044074698,-0.5735580249810563
